thickness,k,n_trees,min_node_size,max_depth,beta,fold,auc,auc_avg,auc_std
50,5,1400,0.5%,2,0.5,3,0.9756815433502197,0.972156822681427,0.0027002906426787376
50,5,1400,0.5%,2,0.5,4,0.968746542930603,0.972156822681427,0.0027002906426787376
50,5,1400,0.5%,2,0.6,0,0.9734007716178894,0.9722620248794556,0.001918822294101119
50,5,1400,0.5%,2,0.6,1,0.97077876329422,0.9722620248794556,0.001918822294101119
50,5,1400,0.5%,2,0.6,2,0.9721705317497253,0.9722620248794556,0.001918822294101119
50,5,1400,0.5%,2,0.6,3,0.9748387932777405,0.9722620248794556,0.001918822294101119
50,5,1400,0.5%,2,0.6,4,0.9701213240623474,0.9722620248794556,0.001918822294101119
50,5,1400,0.5%,2,0.7,0,0.9736647009849548,0.9722937345504761,0.0018667879048734903
50,5,1400,0.5%,2,0.7,1,0.9705939292907715,0.9722937345504761,0.0018667879048734903
50,5,1400,0.5%,2,0.7,2,0.9718117117881775,0.9722937345504761,0.0018667879048734903
50,5,1400,0.5%,2,0.7,3,0.9747739434242249,0.9722937345504761,0.0018667879048734903
50,5,1400,0.5%,2,0.7,4,0.9706243276596069,0.9722937345504761,0.0018667879048734903
50,5,1400,0.5%,2,0.8,0,0.973362147808075,0.9731833338737488,0.0017415471374988556
50,5,1400,0.5%,2,0.8,1,0.9719308614730835,0.9731833338737488,0.0017415471374988556
50,5,1400,0.5%,2,0.8,2,0.9748729467391968,0.9731833338737488,0.0017415471374988556
50,5,1400,0.5%,2,0.8,3,0.974810004234314,0.9731833338737488,0.0017415471374988556
50,5,1400,0.5%,2,0.8,4,0.9709404706954956,0.9731833338737488,0.0017415471374988556
50,5,1400,0.5%,2,0.9,0,0.9740113615989685,0.9735196232795715,0.0015543077606707811
50,5,1400,0.5%,2,0.9,1,0.9716167449951172,0.9735196232795715,0.0015543077606707811
50,5,1400,0.5%,2,0.9,2,0.9735811948776245,0.9735196232795715,0.0015543077606707811
50,5,1400,0.5%,2,0.9,3,0.975757360458374,0.9735196232795715,0.0015543077606707811
50,5,1400,0.5%,2,0.9,4,0.9726310968399048,0.9735196232795715,0.0015543077606707811
50,5,200,0.5%,3,0.1,0,0.9497470855712891,0.950572669506073,0.0020128979813307524
50,5,200,0.5%,3,0.1,1,0.9491458535194397,0.950572669506073,0.0020128979813307524
50,5,200,0.5%,3,0.1,2,0.9522334337234497,0.950572669506073,0.0020128979813307524
50,5,200,0.5%,3,0.1,3,0.9531660079956055,0.950572669506073,0.0020128979813307524
50,5,200,0.5%,3,0.1,4,0.9485711455345154,0.950572669506073,0.0020128979813307524
50,5,200,0.5%,3,0.2,0,0.9505641460418701,0.9519613981246948,0.0016448161331936717
50,5,200,0.5%,3,0.2,1,0.9503862261772156,0.9519613981246948,0.0016448161331936717
50,5,200,0.5%,3,0.2,2,0.954455554485321,0.9519613981246948,0.0016448161331936717
50,5,200,0.5%,3,0.2,3,0.9520375728607178,0.9519613981246948,0.0016448161331936717
50,5,200,0.5%,3,0.2,4,0.9523633718490601,0.9519613981246948,0.0016448161331936717
50,5,200,0.5%,3,0.3,0,0.9521130323410034,0.9557994604110718,0.006283836904913187
50,5,200,0.5%,3,0.3,1,0.9516709446907043,0.9557994604110718,0.006283836904913187
50,5,200,0.5%,3,0.3,2,0.9547119736671448,0.9557994604110718,0.006283836904913187
50,5,200,0.5%,3,0.3,3,0.9668272733688354,0.9557994604110718,0.006283836904913187
50,5,200,0.5%,3,0.3,4,0.9536741971969604,0.9557994604110718,0.006283836904913187
50,5,200,0.5%,3,0.4,0,0.9639573693275452,0.963051974773407,0.002014774363487959
50,5,200,0.5%,3,0.4,1,0.964750349521637,0.963051974773407,0.002014774363487959
50,5,200,0.5%,3,0.4,2,0.9607055187225342,0.963051974773407,0.002014774363487959
50,5,200,0.5%,3,0.4,3,0.9610532522201538,0.963051974773407,0.002014774363487959
50,5,200,0.5%,3,0.4,4,0.96479332447052,0.963051974773407,0.002014774363487959
50,5,200,0.5%,3,0.5,0,0.9709637761116028,0.9687753915786743,0.003231099573895335
50,5,200,0.5%,3,0.5,1,0.9693951606750488,0.9687753915786743,0.003231099573895335
50,5,200,0.5%,3,0.5,2,0.9672638773918152,0.9687753915786743,0.003231099573895335
50,5,200,0.5%,3,0.5,3,0.9722172617912292,0.9687753915786743,0.003231099573895335
50,5,200,0.5%,3,0.5,4,0.9640366435050964,0.9687753915786743,0.003231099573895335
50,5,200,0.5%,3,0.6,0,0.9702665209770203,0.9714726209640503,0.0015679834177717566
50,5,200,0.5%,3,0.6,1,0.9701024889945984,0.9714726209640503,0.0015679834177717566
50,5,200,0.5%,3,0.6,2,0.9725021719932556,0.9714726209640503,0.0015679834177717566
50,5,200,0.5%,3,0.6,3,0.9737030863761902,0.9714726209640503,0.0015679834177717566
50,5,200,0.5%,3,0.6,4,0.9707889556884766,0.9714726209640503,0.0015679834177717566
50,5,200,0.5%,3,0.7,0,0.9735361933708191,0.9715620875358582,0.0027428572066128254
50,5,200,0.5%,3,0.7,1,0.9679662585258484,0.9715620875358582,0.0027428572066128254
50,5,200,0.5%,3,0.7,2,0.97161865234375,0.9715620875358582,0.0027428572066128254
50,5,200,0.5%,3,0.7,3,0.9747980237007141,0.9715620875358582,0.0027428572066128254
50,5,200,0.5%,3,0.7,4,0.9698913097381592,0.9715620875358582,0.0027428572066128254
50,5,200,0.5%,3,0.8,0,0.974818229675293,0.972639262676239,0.002130098408088088
50,5,200,0.5%,3,0.8,1,0.9701018333435059,0.972639262676239,0.002130098408088088
50,5,200,0.5%,3,0.8,2,0.9723008871078491,0.972639262676239,0.002130098408088088
50,5,200,0.5%,3,0.8,3,0.9748049378395081,0.972639262676239,0.002130098408088088
50,5,200,0.5%,3,0.8,4,0.97117018699646,0.972639262676239,0.002130098408088088
50,5,200,0.5%,3,0.9,0,0.9734567999839783,0.9735450744628906,0.002145554171875119
50,5,200,0.5%,3,0.9,1,0.9732195734977722,0.9735450744628906,0.002145554171875119
50,5,200,0.5%,3,0.9,2,0.9730214476585388,0.9735450744628906,0.002145554171875119
50,5,200,0.5%,3,0.9,3,0.9769790768623352,0.9735450744628906,0.002145554171875119
50,5,200,0.5%,3,0.9,4,0.9710484147071838,0.9735450744628906,0.002145554171875119
50,5,400,0.5%,3,0.1,0,0.951070249080658,0.9517175555229187,0.0023857855703681707
50,5,400,0.5%,3,0.1,1,0.9494268894195557,0.9517175555229187,0.0023857855703681707
50,5,400,0.5%,3,0.1,2,0.9536533951759338,0.9517175555229187,0.0023857855703681707
50,5,400,0.5%,3,0.1,3,0.9547535181045532,0.9517175555229187,0.0023857855703681707
50,5,400,0.5%,3,0.1,4,0.9496835470199585,0.9517175555229187,0.0023857855703681707
50,5,400,0.5%,3,0.2,0,0.9549170136451721,0.9596657752990723,0.005938950460404158
50,5,400,0.5%,3,0.2,1,0.9666696190834045,0.9596657752990723,0.005938950460404158
50,5,400,0.5%,3,0.2,2,0.9591942429542542,0.9596657752990723,0.005938950460404158
50,5,400,0.5%,3,0.2,3,0.9645904898643494,0.9596657752990723,0.005938950460404158
50,5,400,0.5%,3,0.2,4,0.9529572129249573,0.9596657752990723,0.005938950460404158
50,5,400,0.5%,3,0.3,0,0.9712328910827637,0.9687319993972778,0.001699514570645988
50,5,400,0.5%,3,0.3,1,0.9681101441383362,0.9687319993972778,0.001699514570645988
50,5,400,0.5%,3,0.3,2,0.9674088954925537,0.9687319993972778,0.001699514570645988
50,5,400,0.5%,3,0.3,3,0.9696801900863647,0.9687319993972778,0.001699514570645988
50,5,400,0.5%,3,0.3,4,0.9672278165817261,0.9687319993972778,0.001699514570645988
50,5,400,0.5%,3,0.4,0,0.9721471071243286,0.9724637269973755,0.0011633445974439383
50,5,400,0.5%,3,0.4,1,0.9717539548873901,0.9724637269973755,0.0011633445974439383
50,5,400,0.5%,3,0.4,2,0.9721869826316833,0.9724637269973755,0.0011633445974439383
50,5,400,0.5%,3,0.4,3,0.9745087027549744,0.9724637269973755,0.0011633445974439383
50,5,400,0.5%,3,0.4,4,0.9717214703559875,0.9724637269973755,0.0011633445974439383
50,5,400,0.5%,3,0.5,0,0.9737313389778137,0.9722251892089844,0.0028909523971378803
50,5,400,0.5%,3,0.5,1,0.9725915789604187,0.9722251892089844,0.0028909523971378803
50,5,400,0.5%,3,0.5,2,0.9720430374145508,0.9722251892089844,0.0028909523971378803
50,5,400,0.5%,3,0.5,3,0.975225031375885,0.9722251892089844,0.0028909523971378803
50,5,400,0.5%,3,0.5,4,0.9675352573394775,0.9722251892089844,0.0028909523971378803
50,5,400,0.5%,3,0.6,0,0.9753217697143555,0.974391758441925,0.0017590272473171353
50,5,400,0.5%,3,0.6,1,0.9716464877128601,0.974391758441925,0.0017590272473171353
50,5,400,0.5%,3,0.6,2,0.9759709239006042,0.974391758441925,0.0017590272473171353
50,5,400,0.5%,3,0.6,3,0.9753624200820923,0.974391758441925,0.0017590272473171353
50,5,400,0.5%,3,0.6,4,0.9736573696136475,0.974391758441925,0.0017590272473171353
50,5,400,0.5%,3,0.7,0,0.9759840369224548,0.9750321507453918,0.002070210175588727
50,5,400,0.5%,3,0.7,1,0.9724431037902832,0.9750321507453918,0.002070210175588727
50,5,400,0.5%,3,0.7,2,0.9746645092964172,0.9750321507453918,0.002070210175588727
50,5,400,0.5%,3,0.7,3,0.9779566526412964,0.9750321507453918,0.002070210175588727
50,5,400,0.5%,3,0.7,4,0.9741123914718628,0.9750321507453918,0.002070210175588727
50,5,400,0.5%,3,0.8,0,0.9765160083770752,0.9750152826309204,0.0017552680801600218
50,5,400,0.5%,3,0.8,1,0.9733131527900696,0.9750152826309204,0.0017552680801600218
50,5,400,0.5%,3,0.8,2,0.975213885307312,0.9750152826309204,0.0017552680801600218
50,5,400,0.5%,3,0.8,3,0.9769054651260376,0.9750152826309204,0.0017552680801600218
50,5,400,0.5%,3,0.8,4,0.9731279015541077,0.9750152826309204,0.0017552680801600218
50,5,400,0.5%,3,0.9,0,0.9756509065628052,0.9755900502204895,0.001520445104688406
50,5,400,0.5%,3,0.9,1,0.9751325845718384,0.9755900502204895,0.001520445104688406
50,5,400,0.5%,3,0.9,2,0.9755340218544006,0.9755900502204895,0.001520445104688406
50,5,400,0.5%,3,0.9,3,0.9779292941093445,0.9755900502204895,0.001520445104688406
50,5,400,0.5%,3,0.9,4,0.9737035632133484,0.9755900502204895,0.001520445104688406
50,5,600,0.5%,3,0.1,0,0.9515573978424072,0.95356684923172,0.004105884116142988
50,5,600,0.5%,3,0.1,1,0.9517863988876343,0.95356684923172,0.004105884116142988
50,5,600,0.5%,3,0.1,2,0.953949511051178,0.95356684923172,0.004105884116142988
50,5,600,0.5%,3,0.1,3,0.9604797959327698,0.95356684923172,0.004105884116142988
50,5,600,0.5%,3,0.1,4,0.9500611424446106,0.95356684923172,0.004105884116142988
50,5,600,0.5%,3,0.2,0,0.9657527208328247,0.9672806859016418,0.0028452298138290644
50,5,600,0.5%,3,0.2,1,0.9695945978164673,0.9672806859016418,0.0028452298138290644
50,5,600,0.5%,3,0.2,2,0.9666181802749634,0.9672806859016418,0.0028452298138290644
50,5,600,0.5%,3,0.2,3,0.9707008004188538,0.9672806859016418,0.0028452298138290644
50,5,600,0.5%,3,0.2,4,0.9637371897697449,0.9672806859016418,0.0028452298138290644
50,5,600,0.5%,3,0.3,0,0.9729995131492615,0.9716230630874634,0.0015975298592820764
50,5,600,0.5%,3,0.3,1,0.971127986907959,0.9716230630874634,0.0015975298592820764
50,5,600,0.5%,3,0.3,2,0.970247745513916,0.9716230630874634,0.0015975298592820764
50,5,600,0.5%,3,0.3,3,0.9736098051071167,0.9716230630874634,0.0015975298592820764
50,5,600,0.5%,3,0.3,4,0.9701297283172607,0.9716230630874634,0.0015975298592820764
50,5,600,0.5%,3,0.4,0,0.974803626537323,0.9745429158210754,0.0019233162747696042
50,5,600,0.5%,3,0.4,1,0.9727817177772522,0.9745429158210754,0.0019233162747696042
50,5,600,0.5%,3,0.4,2,0.9751272201538086,0.9745429158210754,0.0019233162747696042
50,5,600,0.5%,3,0.4,3,0.9773317575454712,0.9745429158210754,0.0019233162747696042
50,5,600,0.5%,3,0.4,4,0.9726700186729431,0.9745429158210754,0.0019233162747696042
50,5,600,0.5%,3,0.5,0,0.975960373878479,0.9742571711540222,0.0014606905169785023
50,5,600,0.5%,3,0.5,1,0.9727893471717834,0.9742571711540222,0.0014606905169785023
50,5,600,0.5%,3,0.5,2,0.9738351106643677,0.9742571711540222,0.0014606905169785023
50,5,600,0.5%,3,0.5,3,0.9756316542625427,0.9742571711540222,0.0014606905169785023
50,5,600,0.5%,3,0.5,4,0.9730690121650696,0.9742571711540222,0.0014606905169785023
50,5,600,0.5%,3,0.6,0,0.975670576095581,0.9751332998275757,0.0010020527988672256
50,5,600,0.5%,3,0.6,1,0.9740039706230164,0.9751332998275757,0.0010020527988672256
50,5,600,0.5%,3,0.6,2,0.9760758876800537,0.9751332998275757,0.0010020527988672256
50,5,600,0.5%,3,0.6,3,0.975824773311615,0.9751332998275757,0.0010020527988672256
50,5,600,0.5%,3,0.6,4,0.9740912914276123,0.9751332998275757,0.0010020527988672256
50,5,600,0.5%,3,0.7,0,0.9771441221237183,0.9761881828308105,0.001838479656726122
50,5,600,0.5%,3,0.7,1,0.9739903807640076,0.9761881828308105,0.001838479656726122
50,5,600,0.5%,3,0.7,2,0.9763885140419006,0.9761881828308105,0.001838479656726122
50,5,600,0.5%,3,0.7,3,0.9786055684089661,0.9761881828308105,0.001838479656726122
50,5,600,0.5%,3,0.7,4,0.9748126864433289,0.9761881828308105,0.001838479656726122
50,5,600,0.5%,3,0.8,0,0.976888120174408,0.9753656387329102,0.0017572270007804036
50,5,600,0.5%,3,0.8,1,0.9741176962852478,0.9753656387329102,0.0017572270007804036
50,5,600,0.5%,3,0.8,2,0.9749904274940491,0.9753656387329102,0.0017572270007804036
50,5,600,0.5%,3,0.8,3,0.9774567484855652,0.9753656387329102,0.0017572270007804036
50,5,600,0.5%,3,0.8,4,0.9733750224113464,0.9753656387329102,0.0017572270007804036
50,5,600,0.5%,3,0.9,0,0.9758686423301697,0.975749135017395,0.0012481233570724726
50,5,600,0.5%,3,0.9,1,0.9750320911407471,0.975749135017395,0.0012481233570724726
50,5,600,0.5%,3,0.9,2,0.9763731360435486,0.975749135017395,0.0012481233570724726
50,5,600,0.5%,3,0.9,3,0.9773656129837036,0.975749135017395,0.0012481233570724726
50,5,600,0.5%,3,0.9,4,0.9741058349609375,0.975749135017395,0.0012481233570724726
50,5,800,0.5%,3,0.1,0,0.9592163562774658,0.9573593139648438,0.0047307927161455154
50,5,800,0.5%,3,0.1,1,0.9585082530975342,0.9573593139648438,0.0047307927161455154
50,5,800,0.5%,3,0.1,2,0.9557874202728271,0.9573593139648438,0.0047307927161455154
50,5,800,0.5%,3,0.1,3,0.9630160927772522,0.9573593139648438,0.0047307927161455154
50,5,800,0.5%,3,0.1,4,0.9502682685852051,0.9573593139648438,0.0047307927161455154
50,5,800,0.5%,3,0.2,0,0.9663141965866089,0.9697686433792114,0.0027000214904546738
50,5,800,0.5%,3,0.2,1,0.9715830087661743,0.9697686433792114,0.0027000214904546738
50,5,800,0.5%,3,0.2,2,0.9716082811355591,0.9697686433792114,0.0027000214904546738
50,5,800,0.5%,3,0.2,3,0.97196364402771,0.9697686433792114,0.0027000214904546738
50,5,800,0.5%,3,0.2,4,0.9673742651939392,0.9697686433792114,0.0027000214904546738
50,5,800,0.5%,3,0.3,0,0.975435733795166,0.973183274269104,0.0016670268960297108
50,5,800,0.5%,3,0.3,1,0.9722043871879578,0.973183274269104,0.0016670268960297108
50,5,800,0.5%,3,0.3,2,0.9714911580085754,0.973183274269104,0.0016670268960297108
50,5,800,0.5%,3,0.3,3,0.9744252562522888,0.973183274269104,0.0016670268960297108
50,5,800,0.5%,3,0.3,4,0.9723596572875977,0.973183274269104,0.0016670268960297108
50,5,800,0.5%,3,0.4,0,0.9754666686058044,0.9753180742263794,0.001822957070544362
50,5,800,0.5%,3,0.4,1,0.9736683368682861,0.9753180742263794,0.001822957070544362
50,5,800,0.5%,3,0.4,2,0.9765618443489075,0.9753180742263794,0.001822957070544362
50,5,800,0.5%,3,0.4,3,0.9775642156600952,0.9753180742263794,0.001822957070544362
50,5,800,0.5%,3,0.4,4,0.9733288884162903,0.9753180742263794,0.001822957070544362
50,5,800,0.5%,3,0.5,0,0.9766190648078918,0.974958598613739,0.0014380377251654863
50,5,800,0.5%,3,0.5,1,0.9738640785217285,0.974958598613739,0.0014380377251654863
50,5,800,0.5%,3,0.5,2,0.9748353362083435,0.974958598613739,0.0014380377251654863
50,5,800,0.5%,3,0.5,3,0.9761869311332703,0.974958598613739,0.0014380377251654863
50,5,800,0.5%,3,0.5,4,0.9732874631881714,0.974958598613739,0.0014380377251654863
50,5,800,0.5%,3,0.6,0,0.9758176803588867,0.9755004644393921,0.0009263719548471272
50,5,800,0.5%,3,0.6,1,0.9741048216819763,0.9755004644393921,0.0009263719548471272
50,5,800,0.5%,3,0.6,2,0.9760529398918152,0.9755004644393921,0.0009263719548471272
50,5,800,0.5%,3,0.6,3,0.9764492511749268,0.9755004644393921,0.0009263719548471272
50,5,800,0.5%,3,0.6,4,0.9750776290893555,0.9755004644393921,0.0009263719548471272
50,5,800,0.5%,3,0.7,0,0.9771947264671326,0.9765785932540894,0.0013620590325444937
50,5,800,0.5%,3,0.7,1,0.9751279950141907,0.9765785932540894,0.0013620590325444937
50,5,800,0.5%,3,0.7,2,0.9765024185180664,0.9765785932540894,0.0013620590325444937
50,5,800,0.5%,3,0.7,3,0.9785366654396057,0.9765785932540894,0.0013620590325444937
50,5,800,0.5%,3,0.7,4,0.9755311608314514,0.9765785932540894,0.0013620590325444937
50,5,800,0.5%,3,0.8,0,0.9771495461463928,0.9756510853767395,0.0019866658840328455
50,5,800,0.5%,3,0.8,1,0.9738455414772034,0.9756510853767395,0.0019866658840328455
50,5,800,0.5%,3,0.8,2,0.9754043817520142,0.9756510853767395,0.0019866658840328455
50,5,800,0.5%,3,0.8,3,0.9781715869903564,0.9756510853767395,0.0019866658840328455
50,5,800,0.5%,3,0.8,4,0.9736843109130859,0.9756510853767395,0.0019866658840328455
50,5,800,0.5%,3,0.9,0,0.9758981466293335,0.975888729095459,0.0013846401125192642
50,5,800,0.5%,3,0.9,1,0.9746028184890747,0.975888729095459,0.0013846401125192642
50,5,800,0.5%,3,0.9,2,0.9767638444900513,0.975888729095459,0.0013846401125192642
50,5,800,0.5%,3,0.9,3,0.9776971936225891,0.975888729095459,0.0013846401125192642
50,5,800,0.5%,3,0.9,4,0.974481999874115,0.975888729095459,0.0013846401125192642
50,5,1000,0.5%,3,0.1,0,0.9639275074005127,0.9589830636978149,0.00557751627638936
50,5,1000,0.5%,3,0.1,1,0.9597427248954773,0.9589830636978149,0.00557751627638936
50,5,1000,0.5%,3,0.1,2,0.9569001197814941,0.9589830636978149,0.00557751627638936
50,5,1000,0.5%,3,0.1,3,0.9638249278068542,0.9589830636978149,0.00557751627638936
50,5,1000,0.5%,3,0.1,4,0.9505197405815125,0.9589830636978149,0.00557751627638936
50,5,1000,0.5%,3,0.2,0,0.9723510146141052,0.9721530079841614,0.0023510721512138844
50,5,1000,0.5%,3,0.2,1,0.9733114838600159,0.9721530079841614,0.0023510721512138844
50,5,1000,0.5%,3,0.2,2,0.9732964634895325,0.9721530079841614,0.0023510721512138844
50,5,1000,0.5%,3,0.2,3,0.9737573862075806,0.9721530079841614,0.0023510721512138844
50,5,1000,0.5%,3,0.2,4,0.9680484533309937,0.9721530079841614,0.0023510721512138844
50,5,1000,0.5%,3,0.3,0,0.9763554334640503,0.9748455882072449,0.001337022753432393
50,5,1000,0.5%,3,0.3,1,0.9737585783004761,0.9748455882072449,0.001337022753432393
50,5,1000,0.5%,3,0.3,2,0.9747966527938843,0.9748455882072449,0.001337022753432393
50,5,1000,0.5%,3,0.3,3,0.9760036468505859,0.9748455882072449,0.001337022753432393
50,5,1000,0.5%,3,0.3,4,0.9733139872550964,0.9748455882072449,0.001337022753432393
50,5,1000,0.5%,3,0.4,0,0.9757503271102905,0.9760546684265137,0.0014350246638059616
50,5,1000,0.5%,3,0.4,1,0.9754669070243835,0.9760546684265137,0.0014350246638059616
50,5,1000,0.5%,3,0.4,2,0.9767756462097168,0.9760546684265137,0.0014350246638059616
50,5,1000,0.5%,3,0.4,3,0.9780462384223938,0.9760546684265137,0.0014350246638059616
50,5,1000,0.5%,3,0.4,4,0.9742345213890076,0.9760546684265137,0.0014350246638059616
50,5,1000,0.5%,3,0.5,0,0.9764577746391296,0.9752970933914185,0.0016715162200853229
50,5,1000,0.5%,3,0.5,1,0.9744183421134949,0.9752970933914185,0.0016715162200853229
50,5,1000,0.5%,3,0.5,2,0.9752625823020935,0.9752970933914185,0.0016715162200853229
50,5,1000,0.5%,3,0.5,3,0.9772974848747253,0.9752970933914185,0.0016715162200853229
50,5,1000,0.5%,3,0.5,4,0.9730490446090698,0.9752970933914185,0.0016715162200853229
50,5,1000,0.5%,3,0.6,0,0.9756742119789124,0.9757857322692871,0.0009149023098871112
50,5,1000,0.5%,3,0.6,1,0.9746372103691101,0.9757857322692871,0.0009149023098871112
50,5,1000,0.5%,3,0.6,2,0.9760271906852722,0.9757857322692871,0.0009149023098871112
50,5,1000,0.5%,3,0.6,3,0.977143406867981,0.9757857322692871,0.0009149023098871112
50,5,1000,0.5%,3,0.6,4,0.9754465222358704,0.9757857322692871,0.0009149023098871112
50,5,1000,0.5%,3,0.7,0,0.9774375557899475,0.9769331812858582,0.0013795836130157113
50,5,1000,0.5%,3,0.7,1,0.9758214354515076,0.9769331812858582,0.0013795836130157113
50,5,1000,0.5%,3,0.7,2,0.9774578809738159,0.9769331812858582,0.0013795836130157113
50,5,1000,0.5%,3,0.7,3,0.9786838889122009,0.9769331812858582,0.0013795836130157113
50,5,1000,0.5%,3,0.7,4,0.9752651453018188,0.9769331812858582,0.0013795836130157113
50,5,1000,0.5%,3,0.8,0,0.9772332906723022,0.9756938219070435,0.0020462204702198505
50,5,1000,0.5%,3,0.8,1,0.9739550352096558,0.9756938219070435,0.0020462204702198505
50,5,1000,0.5%,3,0.8,2,0.9751655459403992,0.9756938219070435,0.0020462204702198505
50,5,1000,0.5%,3,0.8,3,0.9783825874328613,0.9756938219070435,0.0020462204702198505
50,5,1000,0.5%,3,0.8,4,0.9737326502799988,0.9756938219070435,0.0020462204702198505
50,5,1000,0.5%,3,0.9,0,0.9756174087524414,0.9755576848983765,0.001487055909819901
50,5,1000,0.5%,3,0.9,1,0.9741805791854858,0.9755576848983765,0.001487055909819901
50,5,1000,0.5%,3,0.9,2,0.9770513772964478,0.9755576848983765,0.001487055909819901
50,5,1000,0.5%,3,0.9,3,0.9770023822784424,0.9755576848983765,0.001487055909819901
50,5,1000,0.5%,3,0.9,4,0.9739368557929993,0.9755576848983765,0.001487055909819901
50,5,1200,0.5%,3,0.1,0,0.966059684753418,0.9631915092468262,0.0033207302913069725
50,5,1200,0.5%,3,0.1,1,0.9612056612968445,0.9631915092468262,0.0033207302913069725
50,5,1200,0.5%,3,0.1,2,0.9645152688026428,0.9631915092468262,0.0033207302913069725
50,5,1200,0.5%,3,0.1,3,0.9658136367797852,0.9631915092468262,0.0033207302913069725
